audit_item_id,packet,strong_model_id,strong_model_label,strong_model_confidence,strong_model_support_score,model_reason,image_pair_available,source_image_sha256,target_image_sha256,center_distance_px,normalized_distance,bbox_area_ratio,crop_ncc,template_best_ncc,template_pred_target_distance_px,source_center_segmented,target_center_segmented,frame_gap,evidence_scope
CTC-PHASE81-0173,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.751852,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,4ad664a242fef461e7207986b85c9db1ce477b5fc5cb2a3ee5425722721ce54d,924ed94878a2531444a0fec6f8fe1b8b2fefa129654a4edf55f540b5bb0219b5,1.118034,0.017638,0.940233,0.697755,0.695612,303.00165,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0175,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.931651,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,359ff968fe67597980720e7414e5dffc0742c93d600a874f75cc671b252b894f,bd03a31901b44f0b45b293eb66531faa8f3ed219b519c19ec8a8c6fd743b68ad,0.5,0.067198,0.833333,0.976147,0.953674,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0182,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.721282,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,0a9a78c669c38bf0e7b0827a2c7e5b7c72ef6a64dc465560426fe108bd5ce57f,0a518b72a04ffcc5f5165573a4752937085438918e494ba5eacfc220ff9f51b6,1.118034,0.024334,0.883379,0.844516,0.643345,108.226614,True,False,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0187,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.803751,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,12f9303db30c28202382d803ea658ffadbf7b09af4194c29cddf213c84309cf1,2102cee64a8982b83dde02a5da047db28a79f99ddbea20e8fe5ef349d07e5d3f,0.0,0.0,1.0,0.122676,0.22946,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0188,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.674308,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,3a9b52629b75093602e6b61fd22d548c0b6487b871c1f6085f81aac44766e989,c0311b636d4f0d1ade5fff419b72abad26b03a882aabafe2595911eaa7914378,4.123106,0.971825,1.0,0.494914,0.840231,4.472136,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0193,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.722967,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,f893a0a66b092a251b183761ba2b349b980372300d35f50a6fcf3ffc0d75dea9,abbb2336e8f9282d3a97e1146592b363705f3dae4bc068e977787dbb8e339494,0.0,0.0,1.0,-0.025136,0.213728,13.601471,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0194,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.632883,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,fa8482832ed47227c28d7905a6f08cfbceb0d605a716e64350ead906258d951d,521907e73072bdd60f895c2816cc4e44c09e98b8d8e15abd4733b57b5939ebca,0.0,0.0,1.0,0.086715,0.169629,102.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0195,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.944485,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,ce7caf4f17c8e3e86947ca087c8b2091fafc9cd315ae9c09f7346fc30f54ad17,e6b65e03c58be786e4fb26cf2dcb8dd490e4d22111495f22b00d09015a450164,0.5,0.067198,0.833333,0.991157,0.980811,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0196,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.922035,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,5d538f643dc26c87c75b860764326480fa3c26095713d04bc32fe58dd017939f,426aa59577e4cd6080da1e21baf4506b7712594b241aa276bdd8c9a880095dc1,1.581139,0.033769,0.94955,0.726976,0.765969,2.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0207,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.764516,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,9a8785e380baa348c20575bd614ef74ad8d93f9e9a047c38d4573df85081dc6b,9ce78ec5f5e0669e635f6228d33c8b6fd148cbc30987e7924b46a0e8d8b912f3,2.0,0.471405,1.0,0.67298,0.852528,3.605551,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0217,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.899831,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,903f9e10c0f62a14609d4f30b39e4915fc3e1e758d33cd333109bbaba1bde1da,a1f72d09730e21c8932bec138929fa220d8e475f5e7ed29e312b0e194c6951d9,0.0,0.0,1.0,0.599604,0.906909,2.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0218,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.751749,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,6efab203f87119246fd0afe2a65b8450c95322f9aadcf01cbd38c4f9251edc97,b6242022ae05c37b45a74d1ec22b6bf4ea3f7f768a5cef6a617edca0434f5bcf,6.800735,0.519506,0.9,0.391893,0.952829,7.071068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0220,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.963202,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,f5e93a4084e2d0af9c7e3f1e3b123b01217b1654f25039c1a72f53dc1db3f000,c1b638280dc0e898b9991c3b6168d055731af7bf6a6ce3d0fd8d1f30c5e75174,0.0,0.0,1.0,0.966438,0.982225,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0221,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.941163,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,43826b44be1cb8c4deb9348bd008ceacc75a1a89b238a9f2e334d58a1b859ef9,9e0fb297ea5a47eeac33cdf285a6b50a7bb90148d124aaaadbcd696026db7ab5,0.0,0.0,1.0,0.944631,0.944506,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0222,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.773765,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,1e194987ba21ed38c2af0e623c9533758b71e63573ba99ce26d196ac28cb9f36,ce7caf4f17c8e3e86947ca087c8b2091fafc9cd315ae9c09f7346fc30f54ad17,1.0,0.235702,1.0,0.781482,0.671529,5.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0228,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.777081,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,5b74ddb61a8091e5619bc20095a3d3b2ed1448b03f2ea3d3adcabfd10ecf1f31,8e428543b9f6dcb9000d25d177a05c9f62072a5fb1296b49aa163e95791a3bb6,1.0,0.017889,1.0,0.767922,0.769461,207.009662,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0229,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.634734,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,00426fe171bf744ab2c87db324a238d523ff652a65ceca698292c19cf49b6f7c,50395de5a5cca494e7e9539a3c5cd83ca3c6e6e9a80f0f61ea7f1cdae20e0919,0.0,0.0,1.0,0.046062,0.244149,115.039124,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0239,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.874178,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,a913b9dfa94ced14e3ce037c2153a29b563c8a1b323ce44bed897c10b94c50b7,f2e4d175fa82f684f04825abc3bc8bb2827f147a2c7fdcb60b97b32b9b09120e,2.0,0.148475,0.818182,0.648825,0.791083,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0249,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.857607,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,e1f5ff25ccb736b98c224fa1febe1eda0889737d58fc20c9ca886193a5429d05,69bd5588d7ecadf35b1655ac80b746dbd77b225bca97cbbd45799d55ae8996cd,0.0,0.0,1.0,0.769566,0.870513,6.324555,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0254,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.980815,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,359ff968fe67597980720e7414e5dffc0742c93d600a874f75cc671b252b894f,bd03a31901b44f0b45b293eb66531faa8f3ed219b519c19ec8a8c6fd743b68ad,0.0,0.0,1.0,0.984789,0.990678,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0256,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.615103,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,27485c6fd9f17dc9cc28dd7c2376be6de1c87ae961a9c7cbe661feae6e47a7c3,c42162b509137887690a5b6b7dd84eb447c1ce10c24b77a99e8936a8b582ad5f,6.403124,1.509231,1.0,0.635412,1.0,28.284271,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0263,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.968192,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,89d71a834c01f0d644c0ebb3c0994841bdf74bde85def62862b585a54cba2611,67aad2dd0b1f8730f2dc8a3c9653c7328eef421216510f3682e2a9d03139f9e8,0.0,0.0,1.0,0.977791,0.938872,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0268,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.671806,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,841696aa12bf67788bea15f806af9f3c5439f4283ffb0233c27d33c73c2243ca,e2ed5ca7bf658c7548ef630b8e5edcde72804cebbb020495de6d871679c27ffd,2.0,0.282843,1.0,0.344006,0.761033,36.235342,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0269,calibration_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.805269,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,426aa59577e4cd6080da1e21baf4506b7712594b241aa276bdd8c9a880095dc1,6d94bd74823f5b872d4253a49ee336e520f5bf5abfefbdd173a51f0bdbad5560,2.12132,0.04273,0.936407,0.859111,0.636173,63.031738,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
