dataset,video_id,path_id,label,reason,auditor,confidence,review_status_x,verified_positive_for_calibration,label_status,label_source,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_auditor,rater_type,review_status_y,paper_use_status,pending_montage_path,prior_basis,prior_true_rate,prior_false_rate,prior_uncertain_rate,review_label,review_verified_positive_for_calibration,review_reason,review_confidence,review_source,user_review_decision,user_review_notes,second_pass_label,second_pass_verified_positive_for_calibration,second_pass_reason,second_pass_confidence,second_pass_action,second_pass_auditor,second_pass_review_status,second_pass_paper_use_status,review_label_v2,review_verified_positive_for_calibration_v2,review_reason_v2,review_confidence_v2,review_source_v2,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_auditor,annotation_source,human_review_note,uncertain_selection_rule
OVT-B,40,ovtb_v40_p002441,actually_true,real_unlabeled_object,human_visual_audit_v2,high,reviewed,no,existing_gold,${PARC_TRACK_ROOT}/outputs/phase3_ovtb_full/combined_audit_labels.csv,,,,,,,,,,,,,,actually_true,no,real_unlabeled_object,high,existing_gold,,,,,,,,,,,actually_true,no,real_unlabeled_object,high,existing_gold,actually_true,no,real_unlabeled_object,high,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,36,ovtb_v36_p002211,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002211.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,36,ovtb_v36_p002212,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002212.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,36,ovtb_v36_p002213,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002213.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,985,ovtb_v985_p009238,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v985_p009238.jpg,dataset_prior,0.878,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,591,ovtb_v591_p006323,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v591_p006323.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,686,ovtb_v686_p007043,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v686_p007043.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,40,ovtb_v40_p002442,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002442.jpg,dataset_prior,0.878,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,56,ovtb_v56_p002709,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v56_p002709.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,847,ovtb_v847_p008220,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v847_p008220.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,911,ovtb_v911_p008696,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v911_p008696.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,366,ovtb_v366_p004722,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v366_p004722.jpg,dataset_prior,0.828,0.192,0.1,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,40,ovtb_v40_p002417,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002417.jpg,dataset_prior,0.878,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,92,ovtb_v92_p002927,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v92_p002927.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,130,ovtb_v130_p003148,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no,existing_gold,${PARC_TRACK_ROOT}/outputs/phase3_ovtb_full/combined_audit_labels.csv,,,,,,,,,,,,,,actually_false,no,wrong_category,high,existing_gold,,,,,,,,,,,actually_false,no,wrong_category,high,existing_gold,actually_false,no,wrong_category,high,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,36,ovtb_v36_p002214,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002214.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,636,ovtb_v636_p006628,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v636_p006628.jpg,dataset_prior,0.828,0.192,0.1,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,53,ovtb_v53_p002693,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes,existing_gold,${PARC_TRACK_ROOT}/outputs/phase3_ovtb_full/combined_audit_labels.csv,,,,,,,,,,,,,,actually_true,yes,real_unlabeled_object,high,existing_gold,,,,,,,,,,,actually_true,yes,real_unlabeled_object,high,existing_gold,actually_true,yes,real_unlabeled_object,high,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,36,ovtb_v36_p002215,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002215.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
OVT-B,36,ovtb_v36_p002216,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002216.jpg,dataset_prior,0.828,0.192,0.02,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
