candidate_id,formula,WBM_label_available,Materials_Project_label_available,OQMD_label_available,Alexandria_label_available,GNoME_label_available,keep_for_followup,exclusion_reason,evidence_status
pgcgm-02589f499b6deea5,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4c79c5c1e23b3895,YNbPt,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-eff675be58616eb2,NaSrZr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ae6ccf89ec2f2734,AlZnMo,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dca83a4a162c1bb2,TaMnTe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-630d90405a04a975,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e3da36694f617bb7,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-44b292d73d2e493f,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-707f2e1c46cb17cd,Ag2OsF4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-24f3954d3799450b,KTcBr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6cf2d6aec23e63de,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-20a7838535f80942,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0b1ddeb63c7aa066,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7db3e97c9713cdb0,ZrMoBr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-41ec0166b0305e4f,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6e8487282064e355,Sn(RuAu)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-91b85cd6d602afb5,CdNiRh,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e362b3306339a981,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-29529802db97b135,Hf(AgBi)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-eee66acbb073ec59,TcHPb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a36d63fcb5adb436,AlAgRh,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6e92ee86a86cbd41,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-acf88a91de9fed06,MnRuS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f791e9a9ea0dd6d4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7a42c7062e8e2c69,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dbc7a41811bad92c,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-024a64619e2ec5ba,BaAg2O,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-69ee3c45a52f0365,Ba2Nb2O,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5eac3d755a43bfda,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c3279901a0f28d02,LiZrV,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-199caa92a8afbb42,ReSbSe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ff89ff9c928bbbb0,YHgI,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-63a7cd8b932fe84a,RbLiTl2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e0e5ee00422aa5ab,Mn2PBr2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cf7dab46644ab4bf,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-06e8b2e3366c2ecb,V4Zn2F,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-55e32feaf2b126eb,Na2PSe2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-af4bafae176d7e16,CaHfRe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-80a1f4385b3c7586,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1630c39298293d6c,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-753da6dd9c2a4de8,SrScSi,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-67cc3dafce15a264,MgGeAs,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b93502d945004bcd,Rb(AgTe)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-54116ad517fbe0ae,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c47bbb60e90ac3fe,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-29fb098c98c198be,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-37b96947acc3c310,Sr4Zr2Se,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3254475a692258b6,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0eb0a1400cd60bcb,InCuO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9e01f9797b4d31ec,IrOs2W,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a299c967f120f2eb,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6ef544b18439d0e7,KCoRu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1b538629337c30b5,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ed07f41654ac74fa,Re2SiIr2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a4f047018c902224,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ca302285857b657c,TiAlTc,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-aabf83ee80c1c495,Y4Hf4Cl,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-824338adcb535f2d,Rh4Pb4S,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a9c43d91fa258782,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b3f1c0b779dedd41,Mn(POs)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-16d3cee51e405ae9,Sc4Sn8F,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c4d6536b29adf9a8,K2Cd2Si,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-88c0debfa0de8a25,CsAgI,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-11685e2b892c106c,Li(MoIr)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d096fb667a6ea4b0,YCdAu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0fd3c507bebd975b,Sn4As4S,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5e96de0243607f15,Bi(Sb2Rh)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-58977eaa40e5f2d5,Ca2Cd2Sn,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3b1cfd4f8d57f22e,Be2SbH,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3e339504da8c4e4d,Cr2GaO2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-536583ca926cdf29,Li2CF,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-aab428800da1ac6b,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b58fa1fa71466e01,Li2AgSe4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c6a9b8a3b7859e7b,Ge(SbAu)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4ca3c81d766556f6,TaOs2F,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-05ecd9ab4fe442da,K2AsC2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-202bd3f50ed0e06f,Cd(TeSe)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-015bfa34d7425972,Be(AgB)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2f3b8099dac65bd4,Cs(Cr2I)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-caa880e4befce7fe,As4WF4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-94d6973b9a3a46b8,Al8OsRh8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-196962f6aa6caa14,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d0cb27068e4f0514,ScBeRh2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-69d11605c41f32ba,InBiW,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-38f15e7d6a62a094,SiPdO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a9e4cda7757b4e35,BaYPt,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fd0fb6598a204343,Ta4AgCl8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3baafce9cd2eddd9,KSrCr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e02f7c54d24dbd13,CrBiS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a29ee34e5c4612d4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3557b7fbe1db088a,CdNiRh2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-125fbe9d54f11d55,NaMoO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-39052ffce844aee5,Cr2PbW2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ac62fabd09d4a489,MnSiTc,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4a823257c46b9515,MnInPd,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-89aec371fc3b66ed,K4TaSn4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3f9a379a28188731,RbBiB,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d21d961af4e19ce0,Sn(BN)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cdbf1898792ef2fc,CaZnFe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-19344a6df3bf74b6,Cd2NiW2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2b780b48e4b9d31d,CaVRh,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-27b496781d3487f2,NiIO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-07a020ac98b8a4b2,TaOsF2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ab32a2c29004b752,Al2InP2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-239179cf80c93a23,K(CaCo)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-82a9255edd2804bd,HfCrNi,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4e6799edc86b19fb,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-be830f27ffde29cf,CsNbH,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-01e2c4dc90d7340f,SnAsS2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-195fe38f51d3fd97,Fe2Pb2Au,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-60bd4fd2b701d5f7,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7f0f67bf6374d39e,Cs4Tl8Pb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b320eccada3c293c,MnSiTc,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b1fa15888209ff98,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-60b65bf43233e2ed,NiAs2W,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5593715a734d23dc,RuSN,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-776de762395d15b6,ScMnRe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-70bcfbc1bace45c4,Mg2Ag2Pd,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
