dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source
OVT-B,549,ovtb_v549_p005995,cal,person,669,0.8879795223474503,0.8879795223474503,0.8879795223474503,8,0.875,0,14,8,108,False,4721.0,0.9928834028305872,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,549,ovtb_v549_p005993,cal,golf ball,418,0.8879429996013641,0.8879429996013641,0.8879429996013641,8,0.875,0,14,8,109,False,4722.0,0.8707610098668326,1.0,8,True,False,,no,cat:418,unknown,golf ball,unknown,global,0,final_score_proxy
OVT-B,611,ovtb_v611_p006466,cal,person,669,0.8878807500004768,0.8878807500004768,0.8878807500004768,8,0.875,0,24,8,110,False,5167.0,0.9826942802451714,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1967,ovtb_v1967_p016725,cal,dog,290,0.8875815868377686,0.8875815868377686,0.8875815868377686,1,0.0,17,17,1,111,False,13660.0,0.8145699684756316,1.0,1,True,False,,no,cat:290,unknown,dog,unknown,global,0,final_score_proxy
OVT-B,304,ovtb_v304_p004341,cal,person,669,0.887355126440525,0.887355126440525,0.887355126440525,8,0.875,0,16,8,112,False,3174.0,0.9707570815780912,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,965,ovtb_v965_p009113,cal,person,669,0.8870253413915634,0.8870253413915634,0.8870253413915634,8,0.875,0,11,8,113,False,7385.0,0.9943503649906508,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,597,ovtb_v597_p006356,test,baseball cap,54,0.8869792968034744,0.8869792968034744,0.8869792968034744,8,0.875,0,29,8,114,False,5082.0,0.9126609040785136,1.0,8,True,False,,no,cat:54,unknown,baseball cap,unknown,global,0,final_score_proxy
OVT-B,798,ovtb_v798_p007838,cal,baseball cap,54,0.886776514351368,0.886776514351368,0.886776514351368,8,0.875,0,24,8,115,False,6312.0,0.8976359027705342,1.0,8,True,False,,no,cat:54,unknown,baseball cap,unknown,global,0,final_score_proxy
OVT-B,99,ovtb_v99_p002962,cal,bear,70,0.8867668211460114,0.8867668211460114,0.8867668211460114,4,0.75,78,549,4,116,False,1931.0,0.8968603455398605,0.75,3,True,False,,no,cat:70,unknown,bear,unknown,global,0,final_score_proxy
OVT-B,1957,ovtb_v1957_p016532,cal,person,669,0.8861968517303467,0.8861968517303467,0.8861968517303467,3,0.6666666666666666,15,24,3,117,False,13634.0,0.8546526691987049,1.0,3,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,712,ovtb_v712_p007211,cal,person,669,0.8860783204436302,0.8860783204436302,0.8860783204436302,8,0.875,0,14,8,118,False,5802.0,0.9900367855233968,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1314,ovtb_v1314_p011666,test,person,669,0.885883554816246,0.885883554816246,0.885883554816246,8,0.875,0,19,8,119,False,9618.0,0.9908551500200342,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1140,ovtb_v1140_p010403,cal,person,669,0.8857247680425644,0.8857247680425644,0.8857247680425644,8,0.875,0,24,8,120,False,8557.0,0.9942082865875456,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1281,ovtb_v1281_p011437,test,seagull,802,0.8855689689517021,0.8855689689517021,0.8855689689517021,8,0.875,0,16,8,121,False,9422.0,0.9816253568050674,1.0,8,True,False,,no,cat:802,unknown,seagull,unknown,global,0,final_score_proxy
OVT-B,591,ovtb_v591_p006314,cal,person,669,0.885458305478096,0.885458305478096,0.885458305478096,8,0.875,0,19,8,122,False,5038.0,0.9912350204751444,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,901,ovtb_v901_p008640,cal,basket,56,0.8854187503457069,0.8854187503457069,0.8854187503457069,8,0.875,0,15,8,123,False,6959.0,0.9910951812099896,1.0,8,True,False,,no,cat:56,unknown,basket,unknown,global,0,final_score_proxy
OVT-B,1004,ovtb_v1004_p009364,test,mechanical pencil,581,0.8852868505886623,0.8852868505886623,0.8852868505886623,7,0.8571428571428571,3,24,7,124,False,7650.0,0.9788621813492884,1.0,7,True,False,,no,cat:581,unknown,mechanical pencil,unknown,global,0,final_score_proxy
OVT-B,229,ovtb_v229_p003751,test,person,669,0.8851572200655937,0.8851572200655937,0.8851572200655937,8,0.875,0,10,8,125,False,2604.0,0.9862100376618576,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,862,ovtb_v862_p008306,test,person,669,0.885059230029583,0.885059230029583,0.885059230029583,8,0.875,0,11,8,126,False,6692.0,0.9877602756884348,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1897,ovtb_v1897_p015624,cal,person,669,0.8850473761558533,0.8850473761558533,0.8850473761558533,1,0.0,380,380,1,127,False,13048.0,0.9945171877941974,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,541,ovtb_v541_p005915,test,person,669,0.8847140744328499,0.8847140744328499,0.8847140744328499,8,0.875,0,16,8,128,False,4613.0,0.967114125453304,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,99,ovtb_v99_p002964,cal,bear,70,0.8846327662467957,0.8846327662467957,0.8846327662467957,2,0.5,157,235,2,129,False,1931.0,0.949128653955826,1.0,2,True,False,,no,cat:70,unknown,bear,unknown,global,0,final_score_proxy
OVT-B,1048,ovtb_v1048_p009722,test,person,669,0.8842868730425835,0.8842868730425835,0.8842868730425835,8,0.875,0,29,8,130,False,7941.0,0.9907876902597832,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1472,ovtb_v1472_p012684,test,person,669,0.8842784464359283,0.8842784464359283,0.8842784464359283,8,0.875,0,24,8,131,False,10515.0,0.9259092885830188,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1130,ovtb_v1130_p010304,cal,person,669,0.8842654749751091,0.8842654749751091,0.8842654749751091,8,0.875,0,24,8,132,False,8480.0,0.9947895704829096,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1174,ovtb_v1174_p010655,test,person,669,0.8841644003987312,0.8841644003987312,0.8841644003987312,8,0.875,0,19,8,133,False,8718.0,0.9890870600745072,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,299,ovtb_v299_p004310,cal,person,669,0.8841100558638573,0.8841100558638573,0.8841100558638573,8,0.875,0,15,8,134,False,3135.0,0.9858988276186564,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1943,ovtb_v1943_p016388,tune,person,669,0.883939765393734,0.883939765393734,0.883939765393734,8,0.875,0,89,8,135,False,13601.0,0.9979547713379529,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1046,ovtb_v1046_p009717,test,swimsuit,911,0.8838513642549515,0.8838513642549515,0.8838513642549515,8,0.875,0,23,8,136,False,7936.0,0.973201408730333,1.0,8,True,False,,no,cat:911,unknown,swimsuit,unknown,global,0,final_score_proxy
OVT-B,1915,ovtb_v1915_p015808,cal,person,669,0.883848637342453,0.883848637342453,0.883848637342453,8,0.875,0,89,8,137,False,13141.0,0.9951416729448092,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,88,ovtb_v88_p002907,test,sheep,816,0.8837988376617432,0.8837988376617432,0.8837988376617432,8,0.875,0,524,8,138,False,1902.0,0.9859146763253104,0.875,7,True,False,,no,cat:816,unknown,sheep,unknown,global,0,final_score_proxy
OVT-B,1524,ovtb_v1524_p012971,cal,hippopotamus,471,0.8834720253944397,0.8834720253944397,0.8834720253944397,8,0.875,0,19,8,139,False,10821.0,0.9889147216094376,1.0,8,True,False,,no,cat:471,unknown,hippopotamus,unknown,global,0,final_score_proxy
OVT-B,1957,ovtb_v1957_p016530,cal,person,669,0.8834143579006195,0.8834143579006195,0.8834143579006195,4,0.75,0,34,4,140,False,13634.0,0.8999259148475315,1.0,4,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1350,ovtb_v1350_p011909,test,person,669,0.8831854090094566,0.8831854090094566,0.8831854090094566,8,0.875,0,24,8,141,False,9822.0,0.975263056438284,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,696,ovtb_v696_p007125,cal,person,669,0.8830809816718102,0.8830809816718102,0.8830809816718102,8,0.875,0,15,8,142,False,5699.0,0.9812713318335776,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1482,ovtb_v1482_p012730,cal,goggles,416,0.8829532116651535,0.8829532116651535,0.8829532116651535,8,0.875,0,23,8,143,False,10563.0,0.914948846411886,1.0,8,True,False,,no,cat:416,unknown,goggles,unknown,global,0,final_score_proxy
OVT-B,1969,ovtb_v1969_p016734,cal,person,669,0.882787249982357,0.882787249982357,0.882787249982357,8,0.875,0,47,8,144,False,13665.0,0.9850458437122712,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1967,ovtb_v1967_p016726,cal,person,669,0.882559210062027,0.882559210062027,0.882559210062027,8,0.875,0,20,8,145,False,13659.0,0.981204386605374,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,456,ovtb_v456_p005333,cal,person,669,0.8824696987867355,0.8824696987867355,0.8824696987867355,8,0.875,0,19,8,146,False,4051.0,0.9865372317418027,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,823,ovtb_v823_p008057,test,person,669,0.8823596686124802,0.8823596686124802,0.8823596686124802,8,0.875,0,29,8,147,False,6436.0,0.992963123250447,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1293,ovtb_v1293_p011533,cal,spider,865,0.8821432590484619,0.8821432590484619,0.8821432590484619,1,0.0,5,5,1,148,False,9488.0,0.9270954259161024,1.0,1,True,False,,no,cat:865,unknown,spider,unknown,global,0,final_score_proxy
OVT-B,1230,ovtb_v1230_p011059,cal,person,669,0.8819516599178314,0.8819516599178314,0.8819516599178314,8,0.875,0,19,8,149,False,9026.0,0.9942101417304386,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,582,ovtb_v582_p006273,cal,person,669,0.8814925029873848,0.8814925029873848,0.8814925029873848,8,0.875,0,39,8,150,False,4986.0,0.9970159078470208,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1537,ovtb_v1537_p013112,test,jacket,494,0.8814528807997704,0.8814528807997704,0.8814528807997704,8,0.875,0,29,8,151,False,10890.0,0.995750130301309,1.0,8,True,False,,no,cat:494,unknown,jacket,unknown,global,0,final_score_proxy
OVT-B,1669,ovtb_v1669_p013985,cal,person,669,0.88133105635643,0.88133105635643,0.88133105635643,8,0.875,0,11,8,152,False,11651.0,0.981829983231696,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,166,ovtb_v166_p003353,test,garbage truck,397,0.8811084181070328,0.8811084181070328,0.8811084181070328,8,0.875,0,11,8,153,False,2276.0,0.9785285721829632,1.0,8,True,False,,no,cat:397,unknown,garbage truck,unknown,global,0,final_score_proxy
OVT-B,166,ovtb_v166_p003354,test,person,669,0.880947083234787,0.880947083234787,0.880947083234787,8,0.875,0,11,8,154,False,2275.0,0.9914442284889224,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1968,ovtb_v1968_p016731,cal,person,669,0.880915641784668,0.880915641784668,0.880915641784668,2,0.5,10,14,2,155,False,13664.0,0.9810836587589532,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,934,ovtb_v934_p008893,test,watch,1012,0.880859375,0.880859375,0.880859375,1,0.0,19,19,1,156,False,7158.0,0.8220904849505615,1.0,1,True,False,,no,cat:1012,unknown,watch,unknown,global,0,final_score_proxy
OVT-B,432,ovtb_v432_p005153,tune,person,669,0.8807504996657372,0.8807504996657372,0.8807504996657372,8,0.875,0,19,8,157,False,3953.0,0.991680407986996,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,598,ovtb_v598_p006363,tune,person,669,0.8806713372468948,0.8806713372468948,0.8806713372468948,8,0.875,0,19,8,158,False,5085.0,0.9898210386008636,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,654,ovtb_v654_p006774,test,watch,1012,0.8805049359798431,0.8805049359798431,0.8805049359798431,4,0.75,7,17,4,159,False,5430.0,0.970211332025045,1.0,4,True,False,,no,cat:1012,unknown,watch,unknown,global,0,final_score_proxy
OVT-B,1964,ovtb_v1964_p016641,cal,person,669,0.8802696168422699,0.8802696168422699,0.8802696168422699,2,0.5,0,34,2,160,False,13651.0,0.9641833746534272,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1246,ovtb_v1246_p011176,test,person,669,0.8802346140146255,0.8802346140146255,0.8802346140146255,8,0.875,0,11,8,161,False,9175.0,0.98938560480533,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,650,ovtb_v650_p006739,test,mechanical pencil,581,0.8801484107971191,0.8801484107971191,0.8801484107971191,1,0.0,0,0,1,162,False,5410.0,0.955262540729318,1.0,1,True,False,,no,cat:581,unknown,mechanical pencil,unknown,global,0,final_score_proxy
OVT-B,363,ovtb_v363_p004698,test,person,669,0.8799873515963554,0.8799873515963554,0.8799873515963554,8,0.875,0,24,8,163,False,3526.0,0.9688654822565872,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,772,ovtb_v772_p007677,cal,person,669,0.8799215629696846,0.8799215629696846,0.8799215629696846,8,0.875,0,15,8,164,False,6152.0,0.9909847721141448,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,342,ovtb_v342_p004576,test,person,669,0.8797494471073151,0.8797494471073151,0.8797494471073151,8,0.875,0,15,8,165,False,3407.0,0.9733092721586112,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,255,ovtb_v255_p003950,cal,person,669,0.8797038421034813,0.8797038421034813,0.8797038421034813,8,0.875,0,19,8,166,False,2816.0,0.9924980363396264,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,344,ovtb_v344_p004587,cal,person,669,0.8795841187238693,0.8795841187238693,0.8795841187238693,8,0.875,0,23,8,167,False,3416.0,0.9836559654156506,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1011,ovtb_v1011_p009394,test,person,669,0.8792724609375,0.8792724609375,0.8792724609375,8,0.875,0,11,8,168,False,7700.0,0.9909517259839894,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1896,ovtb_v1896_p015607,tune,person,669,0.8792625367641449,0.8792625367641449,0.8792625367641449,2,0.5,0,44,2,169,False,13045.0,0.9462844443165164,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1480,ovtb_v1480_p012718,cal,person,669,0.8786639720201492,0.8786639720201492,0.8786639720201492,8,0.875,0,7,8,170,False,10560.0,0.9924536057347756,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1915,ovtb_v1915_p015809,cal,person,669,0.8779418617486954,0.8779418617486954,0.8779418617486954,8,0.875,0,89,8,171,False,13140.0,0.993948785982726,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,376,ovtb_v376_p004768,test,person,669,0.8771963492035866,0.8771963492035866,0.8771963492035866,8,0.875,0,24,8,172,False,3595.0,0.985250909513821,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,521,ovtb_v521_p005742,test,person,669,0.8770962283015251,0.8770962283015251,0.8770962283015251,8,0.875,0,24,8,173,False,4467.0,0.8868534583019692,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,851,ovtb_v851_p008236,tune,person,669,0.8768611028790474,0.8768611028790474,0.8768611028790474,8,0.875,0,19,8,174,False,6645.0,0.9907490027211516,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1438,ovtb_v1438_p012475,test,person,669,0.8763773888349533,0.8763773888349533,0.8763773888349533,8,0.875,0,29,8,175,False,10321.0,0.9916449240486652,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,121,ovtb_v121_p003090,cal,person,669,0.8763609305024147,0.8763609305024147,0.8763609305024147,8,0.875,0,20,8,176,False,2032.0,0.601977454867624,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1334,ovtb_v1334_p011798,test,person,669,0.8762824833393097,0.8762824833393097,0.8762824833393097,8,0.875,0,19,8,177,False,9730.0,0.9775519316584396,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,773,ovtb_v773_p007680,cal,person,669,0.8761927634477615,0.8761927634477615,0.8761927634477615,8,0.875,0,14,8,178,False,6154.0,0.9952683258635224,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,40,ovtb_v40_p002435,test,bee,73,0.8761610984802246,0.8761610984802246,0.8761610984802246,1,0.0,211,211,1,179,False,1655.0,0.5265261241484257,1.0,1,True,False,,no,cat:73,unknown,bee,unknown,global,0,final_score_proxy
OVT-B,818,ovtb_v818_p008026,cal,army tank,22,0.875883512198925,0.875883512198925,0.875883512198925,8,0.875,0,32,8,180,False,6418.0,0.9752788839780248,1.0,8,True,False,,no,cat:22,unknown,army tank,unknown,global,0,final_score_proxy
OVT-B,1162,ovtb_v1162_p010540,cal,person,669,0.8756279647350311,0.8756279647350311,0.8756279647350311,8,0.875,0,16,8,181,False,8649.0,0.9753314837211052,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,175,ovtb_v175_p003394,tune,person,669,0.8753337264060974,0.8753337264060974,0.8753337264060974,8,0.875,0,14,8,182,False,2307.0,0.9946740199082408,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,651,ovtb_v651_p006754,tune,cone,242,0.875226616859436,0.875226616859436,0.875226616859436,1,0.0,21,21,1,183,False,5415.0,0.4947680834542864,0.0,0,False,True,,no,cat:242,unknown,cone,unknown,global,0,final_score_proxy
OVT-B,1851,ovtb_v1851_p015259,test,person,669,0.8749725818634033,0.8749725818634033,0.8749725818634033,1,0.0,0,0,1,184,False,12771.0,0.9830060568514128,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1443,ovtb_v1443_p012499,cal,person,669,0.874936431646347,0.874936431646347,0.874936431646347,8,0.875,0,39,8,185,False,10341.0,0.987751790502844,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,651,ovtb_v651_p006756,tune,person,669,0.874915711581707,0.874915711581707,0.874915711581707,8,0.875,0,29,8,186,False,5412.0,0.9748677360600552,1.0,8,True,False,actually_true,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1353,ovtb_v1353_p011926,test,person,669,0.8748610690236092,0.8748610690236092,0.8748610690236092,8,0.875,0,19,8,187,False,9849.0,0.9921996579091658,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1367,ovtb_v1367_p012025,cal,person,669,0.8746818229556084,0.8746818229556084,0.8746818229556084,8,0.875,0,14,8,188,False,9933.0,0.9917985230781188,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,106,ovtb_v106_p003011,cal,bird,93,0.874662458896637,0.874662458896637,0.874662458896637,2,0.5,394,472,2,189,False,1948.0,0.8683564196212153,1.0,2,True,False,,no,cat:93,unknown,bird,unknown,global,0,final_score_proxy
OVT-B,384,ovtb_v384_p004820,test,person,669,0.8746188655495644,0.8746188655495644,0.8746188655495644,8,0.875,0,29,8,190,False,3632.0,0.9541364972508792,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1256,ovtb_v1256_p011263,cal,person,669,0.8743677064776421,0.8743677064776421,0.8743677064776421,8,0.875,0,24,8,191,False,9272.0,0.9947486595271142,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,621,ovtb_v621_p006542,test,person,669,0.8742777109146118,0.8742777109146118,0.8742777109146118,1,0.0,12,12,1,192,False,5233.0,0.9769681460753732,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
