dataset,generator,alpha1,seed,M,noise_type,noise_rate,released,base_false_count,base_uncertain_or_unlabeled_count,audited_FTR,conservative_FTR,mass_ratio,empty_reason,result_status
TAO,GroundingDINO + tracker,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.01,0.0,0.0,0.0,0.0,0.015,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.02,0.0,0.0,0.0,0.0,0.03,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.05,0.0,0.0,0.0,0.0,0.07500000000000001,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.1,0.0,0.0,0.0,0.0,0.15000000000000002,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,remove_verified_positives,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,remove_verified_positives,0.01,0.0,0.0,0.0,0.0,0.003,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,remove_verified_positives,0.02,0.0,0.0,0.0,0.0,0.006,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,remove_verified_positives,0.05,0.0,0.0,0.0,0.0,0.015,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,remove_verified_positives,0.1,0.0,0.0,0.0,0.0,0.03,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,add_fake_verified_positives,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,add_fake_verified_positives,0.01,0.0,0.0,0.0,0.0,0.02,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,add_fake_verified_positives,0.02,0.0,0.0,0.0,0.0,0.04,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,add_fake_verified_positives,0.05,0.0,0.0,0.0,0.0,0.1,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,0,150,add_fake_verified_positives,0.1,0.0,0.0,0.0,0.0,0.2,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_true_to_false,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_true_to_false,0.01,0.0,0.0,0.0,0.0,0.01,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_true_to_false,0.02,0.0,0.0,0.0,0.0,0.02,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_true_to_false,0.05,0.0,0.0,0.0,0.0,0.05,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_true_to_false,0.1,0.0,0.0,0.0,0.0,0.1,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_false_to_true,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_false_to_true,0.01,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_false_to_true,0.02,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_false_to_true,0.05,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,flip_false_to_true,0.1,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.01,0.0,0.0,0.0,0.0,0.015,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.02,0.0,0.0,0.0,0.0,0.03,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.05,0.0,0.0,0.0,0.0,0.07500000000000001,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.1,0.0,0.0,0.0,0.0,0.15000000000000002,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,remove_verified_positives,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,remove_verified_positives,0.01,0.0,0.0,0.0,0.0,0.003,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,remove_verified_positives,0.02,0.0,0.0,0.0,0.0,0.006,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,remove_verified_positives,0.05,0.0,0.0,0.0,0.0,0.015,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,remove_verified_positives,0.1,0.0,0.0,0.0,0.0,0.03,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,add_fake_verified_positives,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,add_fake_verified_positives,0.01,0.0,0.0,0.0,0.0,0.02,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,add_fake_verified_positives,0.02,0.0,0.0,0.0,0.0,0.04,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,add_fake_verified_positives,0.05,0.0,0.0,0.0,0.0,0.1,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,1,150,add_fake_verified_positives,0.1,0.0,0.0,0.0,0.0,0.2,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_true_to_false,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_true_to_false,0.01,0.0,0.0,0.0,0.0,0.01,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_true_to_false,0.02,0.0,0.0,0.0,0.0,0.02,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_true_to_false,0.05,0.0,0.0,0.0,0.0,0.05,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_true_to_false,0.1,0.0,0.0,0.0,0.0,0.1,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_false_to_true,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_false_to_true,0.01,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_false_to_true,0.02,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_false_to_true,0.05,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,flip_false_to_true,0.1,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.01,0.0,0.0,0.0,0.0,0.015,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.02,0.0,0.0,0.0,0.0,0.03,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.05,0.0,0.0,0.0,0.0,0.07500000000000001,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.1,0.0,0.0,0.0,0.0,0.15000000000000002,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,remove_verified_positives,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,remove_verified_positives,0.01,0.0,0.0,0.0,0.0,0.003,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,remove_verified_positives,0.02,0.0,0.0,0.0,0.0,0.006,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,remove_verified_positives,0.05,0.0,0.0,0.0,0.0,0.015,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,remove_verified_positives,0.1,0.0,0.0,0.0,0.0,0.03,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,add_fake_verified_positives,0.0,0.0,0.0,0.0,0.0,0.0,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,add_fake_verified_positives,0.01,0.0,0.0,0.0,0.0,0.02,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,add_fake_verified_positives,0.02,0.0,0.0,0.0,0.0,0.04,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,add_fake_verified_positives,0.05,0.0,0.0,0.0,0.0,0.1,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
TAO,GroundingDINO + tracker,0.1,2,150,add_fake_verified_positives,0.1,0.0,0.0,0.0,0.0,0.2,,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_true_to_false,0.0,150.0,0.0,6.0,0.0,0.04,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_true_to_false,0.01,150.0,0.0,6.0,0.0,0.05,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_true_to_false,0.02,150.0,0.0,6.0,0.0,0.06,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_true_to_false,0.05,150.0,0.0,6.0,0.0,0.09,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_true_to_false,0.1,150.0,0.0,6.0,0.0,0.14,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_false_to_true,0.0,150.0,0.0,6.0,0.0,0.04,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_false_to_true,0.01,150.0,0.0,6.0,0.0,0.035,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_false_to_true,0.02,150.0,0.0,6.0,0.0,0.03,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_false_to_true,0.05,150.0,0.0,6.0,0.0,0.015,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,flip_false_to_true,0.1,150.0,0.0,6.0,0.0,0.0,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.0,150.0,0.0,6.0,0.0,0.04,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.01,150.0,0.0,6.0,0.0,0.055,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.02,150.0,0.0,6.0,0.0,0.07,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.05,150.0,0.0,6.0,0.0,0.11500000000000002,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,mark_uncertain_as_verified_positive_negative_control,0.1,150.0,0.0,6.0,0.0,0.19000000000000003,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,remove_verified_positives,0.0,150.0,0.0,6.0,0.0,0.04,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,remove_verified_positives,0.01,150.0,0.0,6.0,0.0,0.043000000000000003,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,remove_verified_positives,0.02,150.0,0.0,6.0,0.0,0.046,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,remove_verified_positives,0.05,150.0,0.0,6.0,0.0,0.055,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,remove_verified_positives,0.1,150.0,0.0,6.0,0.0,0.07,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,add_fake_verified_positives,0.0,150.0,0.0,6.0,0.0,0.04,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,add_fake_verified_positives,0.01,150.0,0.0,6.0,0.0,0.06,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,add_fake_verified_positives,0.02,150.0,0.0,6.0,0.0,0.08,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,add_fake_verified_positives,0.05,150.0,0.0,6.0,0.0,0.14,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,0,150,add_fake_verified_positives,0.1,150.0,0.0,6.0,0.0,0.24000000000000002,1.6279686673249272,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_true_to_false,0.0,150.0,0.0,6.0,0.0,0.04,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_true_to_false,0.01,150.0,0.0,6.0,0.0,0.05,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_true_to_false,0.02,150.0,0.0,6.0,0.0,0.06,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_true_to_false,0.05,150.0,0.0,6.0,0.0,0.09,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_true_to_false,0.1,150.0,0.0,6.0,0.0,0.14,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_false_to_true,0.0,150.0,0.0,6.0,0.0,0.04,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_false_to_true,0.01,150.0,0.0,6.0,0.0,0.035,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_false_to_true,0.02,150.0,0.0,6.0,0.0,0.03,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_false_to_true,0.05,150.0,0.0,6.0,0.0,0.015,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,flip_false_to_true,0.1,150.0,0.0,6.0,0.0,0.0,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.0,150.0,0.0,6.0,0.0,0.04,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.01,150.0,0.0,6.0,0.0,0.055,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.02,150.0,0.0,6.0,0.0,0.07,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.05,150.0,0.0,6.0,0.0,0.11500000000000002,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,mark_uncertain_as_verified_positive_negative_control,0.1,150.0,0.0,6.0,0.0,0.19000000000000003,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,remove_verified_positives,0.0,150.0,0.0,6.0,0.0,0.04,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,remove_verified_positives,0.01,150.0,0.0,6.0,0.0,0.043000000000000003,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,remove_verified_positives,0.02,150.0,0.0,6.0,0.0,0.046,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,remove_verified_positives,0.05,150.0,0.0,6.0,0.0,0.055,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,remove_verified_positives,0.1,150.0,0.0,6.0,0.0,0.07,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,add_fake_verified_positives,0.0,150.0,0.0,6.0,0.0,0.04,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,add_fake_verified_positives,0.01,150.0,0.0,6.0,0.0,0.06,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,add_fake_verified_positives,0.02,150.0,0.0,6.0,0.0,0.08,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,add_fake_verified_positives,0.05,150.0,0.0,6.0,0.0,0.14,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,1,150,add_fake_verified_positives,0.1,150.0,0.0,6.0,0.0,0.24000000000000002,1.389834456929123,,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_true_to_false,0.0,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_true_to_false,0.01,0.0,0.0,0.0,0.0,0.01,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_true_to_false,0.02,0.0,0.0,0.0,0.0,0.02,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_true_to_false,0.05,0.0,0.0,0.0,0.0,0.05,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_true_to_false,0.1,0.0,0.0,0.0,0.0,0.1,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_false_to_true,0.0,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_false_to_true,0.01,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_false_to_true,0.02,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_false_to_true,0.05,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,flip_false_to_true,0.1,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.0,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.01,0.0,0.0,0.0,0.0,0.015,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.02,0.0,0.0,0.0,0.0,0.03,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.05,0.0,0.0,0.0,0.0,0.07500000000000001,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,mark_uncertain_as_verified_positive_negative_control,0.1,0.0,0.0,0.0,0.0,0.15000000000000002,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,remove_verified_positives,0.0,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,remove_verified_positives,0.01,0.0,0.0,0.0,0.0,0.003,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,remove_verified_positives,0.02,0.0,0.0,0.0,0.0,0.006,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,remove_verified_positives,0.05,0.0,0.0,0.0,0.0,0.015,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,remove_verified_positives,0.1,0.0,0.0,0.0,0.0,0.03,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,add_fake_verified_positives,0.0,0.0,0.0,0.0,0.0,0.0,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,add_fake_verified_positives,0.01,0.0,0.0,0.0,0.0,0.02,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,add_fake_verified_positives,0.02,0.0,0.0,0.0,0.0,0.04,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,add_fake_verified_positives,0.05,0.0,0.0,0.0,0.0,0.1,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,GroundingDINO,0.1,2,150,add_fake_verified_positives,0.1,0.0,0.0,0.0,0.0,0.2,0.7922557480050123,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,OWLv2,0.1,0,150,flip_true_to_false,0.0,0.0,0.0,0.0,0.0,0.0,0.0831533391600178,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,OWLv2,0.1,0,150,flip_true_to_false,0.01,0.0,0.0,0.0,0.0,0.01,0.0831533391600178,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
BURST,OWLv2,0.1,0,150,flip_true_to_false,0.02,0.0,0.0,0.0,0.0,0.02,0.0831533391600178,no_k_satisfies_uniform_self_consistency,derived_audit_noise_sensitivity_from_main_table
